  
       XFOIL         Version 6.99
  
 Calculated polar for: n2415                                           
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.100 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
   3.800   0.7155   0.00925   0.00404  -0.0613   0.6110   1.0000  23.9980 160.0000
   3.900   0.7196   0.00943   0.00422  -0.0601   0.6043   1.0000  24.3640 160.0000
   4.000   0.7277   0.00952   0.00422  -0.0595   0.5987   1.0000  24.6667 160.0000
   4.100   0.7384   0.00956   0.00410  -0.0593   0.5942   1.0000  24.9167 160.0000
   4.200   0.7449   0.00971   0.00418  -0.0585   0.5883   1.0000  25.2359 160.0000
   4.300   0.7519   0.00983   0.00423  -0.0577   0.5823   1.0000  25.5646 160.0000
   4.400   0.7619   0.00989   0.00414  -0.0573   0.5773   1.0000  25.8384 160.0000
   4.500   0.7708   0.00999   0.00411  -0.0568   0.5722   1.0000  26.1203 160.0000
   4.600   0.7765   0.01015   0.00423  -0.0559   0.5657   1.0000  26.4745 160.0000
   4.700   0.7857   0.01023   0.00417  -0.0554   0.5603   1.0000  26.7689 160.0000
   4.800   0.7969   0.01029   0.00404  -0.0552   0.5556   1.0000  27.0270 160.0000
   4.900   0.8013   0.01048   0.00421  -0.0541   0.5488   1.0000  27.4018 160.0000
   5.000   0.8099   0.01057   0.00418  -0.0535   0.5431   1.0000  27.7172 160.0000
   5.100   0.8216   0.01062   0.00402  -0.0534   0.5383   1.0000  27.9807 160.0000
   5.200   0.8260   0.01082   0.00419  -0.0523   0.5315   1.0000  28.3541 160.0000
   5.300   0.8342   0.01092   0.00417  -0.0516   0.5254   1.0000  28.6865 160.0000
   5.400   0.8456   0.01097   0.00401  -0.0515   0.5204   1.0000  28.9645 160.0000
   5.500   0.8505   0.01117   0.00416  -0.0504   0.5136   1.0000  29.3372 160.0000
   5.600   0.8584   0.01128   0.00414  -0.0497   0.5074   1.0000  29.6809 160.0000
   5.700   0.8698   0.01134   0.00398  -0.0496   0.5022   1.0000  29.9682 160.0000
   5.800   0.8745   0.01153   0.00413  -0.0485   0.4953   1.0000  30.3495 160.0000
   5.900   0.8826   0.01165   0.00411  -0.0478   0.4890   1.0000  30.7003 160.0000
   6.000   0.8942   0.01172   0.00393  -0.0477   0.4837   1.0000  30.9921 160.0000
   6.100   0.8982   0.01192   0.00410  -0.0465   0.4765   1.0000  31.3903 160.0000
   6.200   0.9068   0.01203   0.00406  -0.0459   0.4701   1.0000  31.7427 160.0000
   6.300   0.9169   0.01213   0.00394  -0.0456   0.4645   1.0000  32.0570 160.0000
   6.400   0.9216   0.01232   0.00407  -0.0445   0.4572   1.0000  32.4642 160.0000
   6.500   0.9307   0.01242   0.00399  -0.0440   0.4508   1.0000  32.8158 160.0000
   6.600   0.9387   0.01257   0.00397  -0.0434   0.4445   1.0000  33.1682 160.0000
   6.700   0.9447   0.01273   0.00403  -0.0425   0.4372   1.0000  33.5764 160.0000
   6.800   0.9546   0.01283   0.00389  -0.0421   0.4311   1.0000  33.9196 160.0000
   6.900   0.9601   0.01302   0.00398  -0.0411   0.4239   1.0000  34.3236 160.0000
   7.000   0.9675   0.01316   0.00395  -0.0404   0.4168   1.0000  34.7234 160.0000
   7.100   0.9765   0.01329   0.00384  -0.0399   0.4105   1.0000  35.0775 160.0000
   7.200   0.9813   0.01348   0.00395  -0.0389   0.4027   1.0000  35.5225 160.0000
   7.300   0.9901   0.01360   0.00383  -0.0383   0.3961   1.0000  35.8982 160.0000
